País;Código;Ano;Carvão per capita (kWh);Petróleo e derivados per capita (kWh);Gás per capita (kWh);Nuclear per capita (kWh);Hidráulica per capita (kWh);Eólica per capita (kWh);Solar per capita (kWh);Outras renováveis per capita (kWh);Total (kWh)
Suíça;CHE;1973;654.215;27876.821;253.872;2785.488;11736.4;0;0;0;43306.796
Suíça;CHE;1974;561.531;24692.642;532.268;3105.117;12236.98;0;0;0;41128.538
Suíça;CHE;1975;419.931;23688.679;855.291;3401.964;14130.266;0;0;0;42496.131
Suíça;CHE;1976;394.572;24623.875;892.917;3480.567;11332.736;0;0;0;40724.667
Suíça;CHE;1977;461.366;24806.931;1021.859;3565.258;15330.471;0;0;0;45185.885
Suíça;CHE;1978;416.532;25518.602;1124.636;3700.303;13911.078;0;0;43.196;44714.347
Suíça;CHE;1979;431.673;24517.056;1264.533;5215.868;13115.612;0;0;126.807;44671.549
Suíça;CHE;1980;632.134;24510.522;1443.388;6341.676;14785.721;0;0;76.475;47789.916
Suíça;CHE;1981;933.145;22637.592;1554.182;6763.644;15497.294;0;0;192.365;47578.222
Suíça;CHE;1982;822.163;21301.855;1634.922;6649.806;15806.708;0;0;171.375;46386.829
Suíça;CHE;1983;713.591;23177.704;1787.473;6864.982;15321.823;0;0;173.045;48038.618
Suíça;CHE;1984;911.14;22299.128;1981.273;8008.304;12982.6;0;0;160.253;46342.698
Suíça;CHE;1985;909.463;22554.898;2061.637;9669.168;13834.924;0;0;157.548;49187.638
Suíça;CHE;1986;778.013;24539.958;2099.09;9622.906;14120.651;0;0;196.542;51357.16
Suíça;CHE;1987;719.768;22981.919;2237.509;9746.158;14794.149;0;0;218.021;50697.524
Suíça;CHE;1988;610.619;22907.537;2239.447;9597.617;15178.588;0;0;217.533;50751.341
Suíça;CHE;1989;626.935;21825.882;2418.394;9547.952;12536.561;0;0;222.732;47178.456
Suíça;CHE;1990;621.703;23192.669;2566.938;9800.109;12441.522;0;0.418;182.879;48806.238
Suíça;CHE;1991;522.993;23360.151;2853.183;9423.658;13262.992;0;0.827;180.257;49604.061
Suíça;CHE;1992;358.217;23427.115;2966.332;9521.895;13373.299;0;1.227;198.328;49846.413
Suíça;CHE;1993;296.828;21708.441;3077.626;9377.336;14469.82;0;1.618;198.559;49130.228
Suíça;CHE;1994;297.459;22209.96;3005.375;9685.902;15642.634;0;2.002;220.192;51063.524
Suíça;CHE;1995;316.473;20413.097;3284.963;9816.651;13965.922;0;2.382;227.924;48027.412
Suíça;CHE;1996;235.23;21017.841;3534.374;9854.162;11346.3;0.395;2.763;242.335;46233.4
Suíça;CHE;1997;180.378;22016.87;3397.469;9915.918;13379.574;0.786;2.751;258.581;49152.327
Suíça;CHE;1998;149.234;22215.208;3485.731;10047.064;13111.997;1.175;3.134;269.875;49283.418
Suíça;CHE;1999;154.602;21486.124;3999.752;9666.965;15619.63;1.171;3.904;292.417;51224.565
Suíça;CHE;2000;224.361;20757.46;3961.5;10211.753;14323.823;1.167;4.277;323.904;49808.245
Suíça;CHE;2001;233.314;22105.04;4102.92;10234.599;15884.906;1.536;4.997;336.743;52904.055
Suíça;CHE;2002;213.901;20832.698;4004.103;10270.036;13356.494;1.9;5.696;345.193;49030.021
Suíça;CHE;2003;218.221;20140.4;4204.297;10231.133;13031.576;1.873;6.747;348.587;48182.834
Suíça;CHE;2004;205.572;19891.048;4304.505;9894.967;12475.366;2.219;6.653;358.533;47138.863
Suíça;CHE;2005;227.132;20076.655;4381.307;8440.506;11372.223;2.914;7.647;369.972;44878.356
Suíça;CHE;2006;242.843;20380.207;4219.581;9900.987;11096.833;5.376;8.602;406.788;46261.217
Suíça;CHE;2007;269.044;18191.237;4065.51;9773.041;12424.32;5.639;10.22;415.514;45154.525
Suíça;CHE;2008;239.048;19171.497;4282.827;9525.69;12480.292;6.58;12.813;425.598;46144.345
Suíça;CHE;2009;222.902;19244.357;4062.294;9350.462;12150.609;7.822;18.365;417.977;45474.788
Suíça;CHE;2010;220.908;17643.414;4482.554;8859.057;12042.085;12.355;31.387;424.729;43716.489
Suíça;CHE;2011;201.65;16900.15;3926.558;8818.03;10616.721;22.942;55.061;453.925;40995.037
Suíça;CHE;2012;179.335;16999.928;4249.917;8242.655;12416.931;28.305;96.173;491.157;42704.401
Suíça;CHE;2013;190.806;17572.715;4420.057;8265.9;12144.596;28.416;157.867;507.384;43287.741
Suíça;CHE;2014;192.948;15567.151;3783.48;8608.503;11797.289;31.323;261.128;518.224;40760.046
Suíça;CHE;2015;174.432;15588.738;3998.21;7091.549;11666.394;33.54;341.194;488.16;39382.217
Suíça;CHE;2016;158.779;14585.434;4158.757;6392.085;10391.769;32.711;400.03;517.669;36637.234
Suíça;CHE;2017;151.441;14810.79;4138.847;6068.405;10080.478;39.322;497.588;543.415;36330.286
Suíça;CHE;2018;139.775;14158.352;3893.825;7117.155;10089.251;35.565;567.005;527.942;36528.87
Suíça;CHE;2019;123.186;14360.438;3964.257;7286.25;10846.934;42.08;627.747;536.669;37787.561
Suíça;CHE;2020;122.285;11856.058;3733.081;6553.627;10745.203;48.278;747.813;553.483;34359.828
Taiwan;TWN;1965;2690.889;1991.155;178.835;0;556.798;0;0;0;5417.677
Taiwan;TWN;1966;2591.908;2281.093;194.36;0;554.846;0;0;0;5622.207
Taiwan;TWN;1967;2549.71;2626.234;243.386;0;532.384;0;0;0;5951.714
Taiwan;TWN;1968;2494.947;3040.706;333.064;0;758.178;0;0;0;6626.895
Taiwan;TWN;1969;2228.064;3542.24;407.078;0;582.555;0;0;0;6759.937
Taiwan;TWN;1970;2122.699;4147.959;376.581;0;533.241;0;0;0;7180.48
Taiwan;TWN;1971;1842.592;5675.249;739.944;0;562.355;0;0;0;8820.14
Taiwan;TWN;1972;1719.189;6016.329;843.825;0;648.012;0;0;0;9227.355
Taiwan;TWN;1973;1509.646;7530.585;955.451;0;594.368;0;0;0;10590.05
Taiwan;TWN;1974;1509.149;6638.592;987.684;0;807.974;0;0;0;9943.399
Taiwan;TWN;1975;1351.955;7557.987;963.397;0;887.577;0;0;0;10760.916
Taiwan;TWN;1976;1407.007;9603.357;1178.595;0;709.916;0;0;0;12898.875
Taiwan;TWN;1977;1583.795;10443.529;1222.811;16.135;655.68;0;0;0;13921.95
Taiwan;TWN;1978;1718.518;12035.469;1184.489;427.931;795.919;0;0;0;16162.326
Taiwan;TWN;1979;2134.057;11895.726;1124.766;997.822;720.028;0;0;0;16872.399
Taiwan;TWN;1980;2484.426;12162.125;1144.882;1271.96;453.928;0;0;0;17517.321
Taiwan;TWN;1981;2256.737;10538.332;960.238;1628.947;731.56;0;0;0;16115.814
Taiwan;TWN;1982;2605.558;11706.003;723.003;1966.989;718.776;0;0;1.245;17721.574
Taiwan;TWN;1983;3464.197;11936.761;738.545;2799.022;738.523;0;0;0.674;19677.722
Taiwan;TWN;1984;3960.705;11192.12;732.373;3587.992;639.899;0;0;0.512;20113.601
Taiwan;TWN;1985;4137.648;10922.858;647.499;4133.808;863.569;0;0;0.426;20705.808
Taiwan;TWN;1986;4971.142;11889.635;582.229;3825.919;870.523;0;0;0.644;22140.092
Taiwan;TWN;1987;5311.507;12327.522;581.541;4646.055;772.598;0;0;0.396;23639.619
Taiwan;TWN;1988;6082.941;14084.05;655.528;4248.125;647.777;0;0;0.43;25718.851
Taiwan;TWN;1989;6274.814;15578.448;653.089;3875.617;666.601;0;0;43.478;27092.047
Taiwan;TWN;1990;6135.343;15955.376;1037.327;4458.057;865.566;0;0;46.952;28498.621
Taiwan;TWN;1991;6655.196;16640.384;1491.877;4740.449;517.653;0;0;52.996;30098.555
Taiwan;TWN;1992;7620.317;16981.029;1466.03;4505.076;872.675;0;0;56.056;31501.183
Taiwan;TWN;1993;8426.551;18078.167;1521.398;4534.552;542.342;0;0;47.978;33150.988
Taiwan;TWN;1994;8713.951;18803.394;1833.535;4567.396;662.966;0;0;50.474;34631.716
Taiwan;TWN;1995;8931.629;20408.971;2034.855;4593.508;629.469;0;0;67.219;36665.651
Taiwan;TWN;1996;10037.291;20319.755;2063.503;4884.635;613.112;0;0;76.939;37995.235
Taiwan;TWN;1997;11428.52;20766.792;2407.637;4662.494;674.315;0;0;66.881;40006.639
Taiwan;TWN;1998;12341.528;21725.035;2837.945;4709.168;793.103;0;0;78.932;42485.711
Taiwan;TWN;1999;12675.97;23149.427;2872.653;4886.325;642.469;0;0;95.788;44322.632
Taiwan;TWN;2000;14869.562;23508.348;3080.779;4868.875;576.633;0.175;0.015;133.806;47038.193
Taiwan;TWN;2001;15525.393;24181.73;3297.074;4429.628;635.402;1.526;0.033;170.376;48241.162
Taiwan;TWN;2002;16742.565;24298.965;3662.138;4871.539;342.264;1.956;0.043;212.548;50132.018
Taiwan;TWN;2003;17217.398;24968.635;3753.277;4725.946;368.742;2.887;0.056;217.408;51254.349
Taiwan;TWN;2004;18270.962;26025.715;4535.371;4736.325;384.983;3.029;0.07;221.586;54178.041
Taiwan;TWN;2005;18495.028;25897.627;4545.15;4735.359;482.323;10.816;0.114;218.978;54385.395
Taiwan;TWN;2006;19313.615;25758.857;4850.128;4669.334;478.797;32.332;0.17;216.562;55319.795
Taiwan;TWN;2007;20136.882;26538.919;5122.693;4696.698;511.799;50.923;0.252;218.073;57276.239
Taiwan;TWN;2008;19206.543;24941.722;5545.83;4681.9;493.696;67.46;0.513;208.232;55145.896
Taiwan;TWN;2009;18243.524;24453.006;5395.816;4720.29;425.608;89.32;1.035;198.332;53526.931
Taiwan;TWN;2010;19506.469;25399.226;6675.9;4681.009;471.613;115.408;2.443;206.108;57058.176
Taiwan;TWN;2011;20150.375;23384.791;7323.1;4690.556;445.454;166.241;6.863;204.277;56371.657
Taiwan;TWN;2012;19622.674;23117.733;7660.651;4459.55;625.497;155.942;17.638;202.378;55862.063
Taiwan;TWN;2013;19962.63;23638.632;7658.714;4551.652;592.783;179.271;35.099;201.264;56820.045
Taiwan;TWN;2014;20118.784;24303.973;8031.757;4592.045;467.759;162.549;57.281;207.125;57941.273
Taiwan;TWN;2015;19460.843;24857.35;8566.444;3916.521;480.035;163.79;91.308;208.148;57744.439
Taiwan;TWN;2016;19304.535;24911.556;8876.807;3371.206;698.706;155.148;118.083;202.7;57638.741
Taiwan;TWN;2017;19897.374;24551.632;9818.596;2370.22;575.177;181.889;176.081;196.223;57767.192
Taiwan;TWN;2018;19959.312;24446.739;9972.898;2899.773;469.453;178.794;284.09;205.805;58416.864
Taiwan;TWN;2019;19523.9;23182.426;9783.779;3366.715;577.53;197.089;418.122;206.297;57255.858
Taiwan;TWN;2020;19060.398;22035.31;10448.3;3256.819;313.042;237.142;630.413;201.148;56182.572
Tailândia;THA;1965;16.446;870.335;0;0;73.41;0;0;0;960.191
Tailândia;THA;1966;23.055;997.022;0;0;90.138;0;0;0;1110.215
Tailândia;THA;1967;39.939;1074.17;0;0;112.497;0;0;0;1226.606
Tailândia;THA;1968;42.788;1374.722;0;0;112.177;0;0;0;1529.687
Tailândia;THA;1969;44.148;1445.826;0;0;81.099;0;0;0;1571.073
Tailândia;THA;1970;45.72;1634.916;0;0;134.579;0;0;0;1815.215
Tailândia;THA;1971;35;1768.352;0;0;149.853;0;0;0;1953.205
Tailândia;THA;1972;26.739;2157.599;0;0;122.892;0;0;0;2307.23
Tailândia;THA;1973;27.844;2221.401;0;0;130.037;0;0;0;2379.282
Tailândia;THA;1974;40.646;2201.575;0;0;165.513;0;0;0;2407.734
Tailândia;THA;1975;37.866;2326.304;0;0;223.069;0;0;0;2587.239
Tailândia;THA;1976;42.857;2389.981;0;0;232.905;0;0;0;2665.743
Tailândia;THA;1977;40.265;2623.079;0;0;204.24;0;0;0;2867.584
Tailândia;THA;1978;50.705;2874.896;0;0;129.062;0;0;0;3054.663
Tailândia;THA;1979;104.347;2850.532;0;0;195.335;0;0;0;3150.214
Tailândia;THA;1980;110.512;2906.192;0;0;74.642;0;0;0;3091.346
Tailândia;THA;1981;120.507;2719.08;57.035;0;170.945;0;0;0;3067.567
Tailândia;THA;1982;154.124;2425.348;285.226;0;216.331;0;0;0;3081.029
Tailândia;THA;1983;145.275;2666.896;329.611;0;202.629;0;0;0;3344.411
Tailândia;THA;1984;179.631;2729.262;483.229;0;221.864;0;0;0;3613.986
Tailândia;THA;1985;354.336;2543.805;623.896;0;197.067;0;0;0;3719.104
Tailândia;THA;1986;341.394;2604.279;658.22;0;290.03;0;0;0;3893.923
Tailândia;THA;1987;484.084;2798.361;896.286;0;208.863;0;0;0.253;4387.847
Tailândia;THA;1988;490.172;3111.968;1039.587;0;188.158;0;0;1.528;4831.413
Tailândia;THA;1989;587.593;3599.555;1003.114;0;274.54;0;0;1.074;5465.876
Tailândia;THA;1990;801.848;4261.115;1072.392;0;240.662;0;0;1.228;6377.245
Tailândia;THA;1991;928.045;4499.37;1312.081;0;218.667;0;0;1.44;6959.603
Tailândia;THA;1992;983.319;5012.476;1408.269;0;199.834;0;0;1.002;7604.9
Tailândia;THA;1993;1085.389;5742.355;1580.606;0;172.011;0;0;1.401;8581.762
Tailândia;THA;1994;1243.59;6346.471;1733.331;0;207.765;0;0;2.395;9533.552
Tailândia;THA;1995;1404.526;6851.713;1777.236;0;307.967;0;0;6.668;10348.11
Tailândia;THA;1996;1690.048;7490.1;2047.876;0;333.305;0;0;9.568;11570.897
Tailândia;THA;1997;1722.429;7455.354;2538.617;0;323.309;0;0;12.486;12052.195
Tailândia;THA;1998;1365.343;6743.192;2678.397;0;229.53;0;0;13.96;11030.422
Tailândia;THA;1999;1434.969;7106.804;2941.341;0;152.031;0;0;19.95;11655.095
Tailândia;THA;2000;1456.587;6569.103;3366.878;0;259.959;0;0;23.249;11675.776
Tailândia;THA;2001;1606.532;6398.927;3865.417;0;268.175;0;0;26.976;12166.027
Tailândia;THA;2002;1700.383;7088.337;4165.701;0;315.28;0;0;32.2;13301.901
Tailândia;THA;2003;1723.819;7792.641;4403.139;0;304.207;0;0;51.976;14275.782
Tailândia;THA;2004;1918.185;8513.95;4578.032;0;245.576;0;0;76.715;15332.458
Tailândia;THA;2005;2060.075;8510.43;4900.808;0;233.196;0;0;76.329;15780.838
Tailândia;THA;2006;2185.276;8293.566;5015.953;0;322.889;0.005;1.482;80.806;15899.977
Tailândia;THA;2007;2442.178;8346.913;5314.442;0;319.533;0.016;1.556;97.107;16521.745
Tailândia;THA;2008;2619.975;8034.127;5552.565;0;275.783;0.019;1.543;84.896;16568.908
Tailândia;THA;2009;2615.574;8346.581;5701.552;0;273.294;0.039;1.742;88.367;17027.149
Tailândia;THA;2010;2671.103;8572.785;6429.88;0;207.47;0.152;2.263;130.596;18014.249
Tailândia;THA;2011;2703.249;8896.73;6563.856;0;304.555;0.192;3.625;152.722;18624.929
Tailândia;THA;2012;2823.898;9273.065;7169.285;0;320.137;0.652;18.927;178.324;19784.288
Tailândia;THA;2013;2766.7;9557.833;7170.697;0;203.336;13.199;47.244;211.388;19970.397
Tailândia;THA;2014;3037.323;9529.595;7297.733;0;192.009;14.725;71.897;249.791;20393.073
Tailândia;THA;2015;2969.881;9880.789;7416.337;0;138.454;12.076;87.547;270.11;20775.194
Tailândia;THA;2016;3016.188;10217.249;7331.207;0;129.186;12.579;123.13;321.466;21151.005
Tailândia;THA;2017;3017.735;10450.083;7236.521;0;169.311;40.059;164.103;335.703;21413.515
Tailândia;THA;2018;3207.186;10453.857;7204.489;0;271.956;58.744;162.414;420.489;21779.135
Tailândia;THA;2019;2850.289;10471.674;7316.22;0;224.412;79.742;162.455;519.02;21623.812
Tailândia;THA;2020;2896.588;9504.115;6712.46;0;160.464;79.25;161.454;483.956;19998.287
Trinidad e Tobago;TTO;1965;0;24346.714;12533.983;0;0;0;0;0;36880.697
Trinidad e Tobago;TTO;1966;0;24318.118;14603.457;0;0;0;0;0;38921.575
Trinidad e Tobago;TTO;1967;0;25206.465;16013.276;0;0;0;0;0;41219.741
Trinidad e Tobago;TTO;1968;0;25536.11;16701.382;0;0;0;0;0;42237.492
Trinidad e Tobago;TTO;1969;0;26588.489;16671.233;0;0;0;0;0;43259.722
Trinidad e Tobago;TTO;1970;0;27038.338;20224.884;0;0;0;0;0;47263.222
Trinidad e Tobago;TTO;1971;0;27636.275;19497.731;0;0;0;0;101.723;47235.729
Trinidad e Tobago;TTO;1972;0;44282.717;19894.69;0;0;0;0;100.422;64277.829
Trinidad e Tobago;TTO;1973;0;43936.827;18836.967;0;0;0;0;82.032;62855.826
Trinidad e Tobago;TTO;1974;0;42635.316;16959.478;0;0;0;0;69.69;59664.484
Trinidad e Tobago;TTO;1975;0;32130.267;15193.635;0;0;0;0;63.198;47387.1
Trinidad e Tobago;TTO;1976;0;35630.166;16864.888;0;0;0;0;51.485;52546.539
Trinidad e Tobago;TTO;1977;0;34310.072;19554.792;0;0;0;0;61.478;53926.342
Trinidad e Tobago;TTO;1978;0;30451.781;23026.946;0;0;0;0;76.46;53555.187
Trinidad e Tobago;TTO;1979;0;23108.318;23465.738;0;0;0;0;75.381;46649.437
Trinidad e Tobago;TTO;1980;0;18008.662;26119.111;0;0;0;0;66.58;44194.353
Trinidad e Tobago;TTO;1981;0;17568.902;28321.24;0;0;0;0;47.893;45938.035
Trinidad e Tobago;TTO;1982;0;19173.713;33866.64;0;0;0;0;44.642;53084.995
Trinidad e Tobago;TTO;1983;0;16404.075;34529.727;0;0;0;0;39.052;50972.854
Trinidad e Tobago;TTO;1984;0;13825.243;35647.683;0;0;0;0;31.263;49504.189
Trinidad e Tobago;TTO;1985;0;14437.346;36018.267;0;0;0;0;40.351;50495.964
Trinidad e Tobago;TTO;1986;0;15408.274;36450.22;0;0;0;0;61.03;51919.524
Trinidad e Tobago;TTO;1987;0;10231.052;38252.25;0;0;0;0;72.088;48555.39
Trinidad e Tobago;TTO;1988;0;9196.183;43677.525;0;0;0;0;62.285;52935.993
Trinidad e Tobago;TTO;1989;0;8198.551;43446.794;0;0;0;0;59.547;51704.892
Trinidad e Tobago;TTO;1990;0;12175.088;44740.688;0;0;0;0;70.518;56986.294
Trinidad e Tobago;TTO;1991;0;11355.729;45034.04;0;0;0;0;56.5;56446.269
Trinidad e Tobago;TTO;1992;0;16061.233;43251.154;0;0;0;0;67.384;59379.771
Trinidad e Tobago;TTO;1993;0;13907.17;48273.516;0;0;0;0;62.542;62243.228
Trinidad e Tobago;TTO;1994;0;10551.126;55026.642;0;0;0;0;71.138;65648.906
Trinidad e Tobago;TTO;1995;0;12002.402;58852.879;0;0;0;0;73.088;70928.369
Trinidad e Tobago;TTO;1996;0;13838.808;66275.148;0;0;0;0;37.551;80151.507
Trinidad e Tobago;TTO;1997;0;8155.306;71789.736;0;0;0;0;39.688;79984.73
Trinidad e Tobago;TTO;1998;0;9344.706;71683.846;0;0;0;0;39.629;81068.181
Trinidad e Tobago;TTO;1999;0;16499.55;73404.129;0;0;0;0;39.559;89943.238
Trinidad e Tobago;TTO;2000;0;16289.046;77441.334;0;0;0;0.278;43.843;93774.501
Trinidad e Tobago;TTO;2001;0;15085.332;85673.073;0;0;0;1.378;62.937;100822.72
Trinidad e Tobago;TTO;2002;0;17026.873;91846.528;0;0;0;2.073;55.817;108931.291
Trinidad e Tobago;TTO;2003;0;16164.055;105332.594;0;0;0;3.181;25.47;121525.3
Trinidad e Tobago;TTO;2004;0;17645.156;115265.283;0;0;0;4.565;48.26;132963.264
Trinidad e Tobago;TTO;2005;0;15510.76;126304.353;0;0;0;4.842;45.644;141865.599
Trinidad e Tobago;TTO;2006;0;16879.347;147987.722;0;0;0;5.502;53.354;164925.925
Trinidad e Tobago;TTO;2007;0;19119.712;150139.81;0;0;0;5.838;38.572;169303.932
Trinidad e Tobago;TTO;2008;0;20255.334;145750.186;0;0;0;6.276;40.165;166051.961
Trinidad e Tobago;TTO;2009;0;19315.304;144508.923;0;0;0;7.024;37.735;163868.986
Trinidad e Tobago;TTO;2010;0;19921.245;156158.544;0;0;0;7.864;0;176087.653
Trinidad e Tobago;TTO;2011;0;18597.265;153282.769;0;0;0;7.775;0;171887.809
Trinidad e Tobago;TTO;2012;0;17645.275;150474.354;0;0;0;7.669;0;168127.298
Trinidad e Tobago;TTO;2013;0;19744.675;150369.554;0;0;0;7.572;0;170121.801
Trinidad e Tobago;TTO;2014;0;17616.153;150550.893;0;0;0;8.38;0;168175.426
Trinidad e Tobago;TTO;2015;0;19149.615;143065.958;0;0;0;9.507;0;162225.08
Trinidad e Tobago;TTO;2016;0;20162.095;123003.338;0;0;0;9.397;0;143174.83
Trinidad e Tobago;TTO;2017;0;18625.496;132576.21;0;0;0;9.304;0;151211.01
Trinidad e Tobago;TTO;2018;0;17508.015;125012.603;0;0;0;8.354;0;142528.972
Trinidad e Tobago;TTO;2019;0;16267.63;125259.63;0;0;0;8.284;0;141535.544
Trinidad e Tobago;TTO;2020;0;15742.36;108049.19;0;0;0;8.237;0;123799.787
Turquia;TUR;1965;1378.043;1355.658;0;0;195.421;0;0;8.968;2938.09
Turquia;TUR;1966;1497.5;1580.079;0;0;204.768;0;0;10.685;3293.032
Turquia;TUR;1967;1296.282;1811.93;0;0;203.711;0;0;14.796;3326.719
Turquia;TUR;1968;1376.096;2126.004;0;0;265.178;0;0;14.951;3782.229
Turquia;TUR;1969;1427.481;2309.731;0;0;280.989;0;0;14.519;4032.72
Turquia;TUR;1970;1543.941;2389.536;0;0;241.552;0;0;13.221;4188.25
Turquia;TUR;1971;1549.774;2765.614;0;0;202.98;0;0;12.598;4530.966
Turquia;TUR;1972;1623.682;3060.806;0;0;243.269;0;0;13.286;4941.043
Turquia;TUR;1973;1620.403;3644.171;0;0;192.987;0;0;14.603;5472.164
Turquia;TUR;1974;1725.848;3462.875;0;0;242.94;0;0;14.986;5446.649
Turquia;TUR;1975;1750.842;3736.483;0;0;417.517;0;0;15.559;5920.401
Turquia;TUR;1976;1795.017;4124.852;0;0;578.841;0;0;11.128;6509.838
Turquia;TUR;1977;1808.088;4566.291;0;0;579.25;0;0;14.731;6968.36
Turquia;TUR;1978;1793.744;4782.94;0;0;616.794;0;0;9.052;7202.53
Turquia;TUR;1979;1797.491;4165.546;0;0;664.75;0;0;9.368;6637.155
Turquia;TUR;1980;1860.231;4154.583;0;0;716.819;0;0;8.591;6740.224
Turquia;TUR;1981;1856.111;4001.683;0;0;778.973;0;0;6.792;6643.559
Turquia;TUR;1982;2037.413;4186.34;7.385;0;855.005;0;0;0;7086.143
Turquia;TUR;1983;2191.924;4304.284;7.933;0;669.327;0;0;0;7173.468
Turquia;TUR;1984;2409.677;4190.796;7.562;0;775.142;0;0;1.276;7384.453
Turquia;TUR;1985;2824.543;4298.641;9.549;0;680.957;0;0;0.339;7814.029
Turquia;TUR;1986;3046.673;4563.162;79.842;0;657.898;0;0;2.416;8349.991
Turquia;TUR;1987;3155.294;5051.579;97.809;0;1012.039;0;0;3.147;9319.868
Turquia;TUR;1988;2994.762;5270.371;218.158;0;1544.857;0;0;3.65;10031.798
Turquia;TUR;1989;3315.023;4878.557;569.703;0;940.365;0;0;3.281;9706.929
Turquia;TUR;1990;3459.125;5090.81;598.951;0;1192.449;0;0;4.126;10345.461
Turquia;TUR;1991;3633.384;4877.273;721.435;0;1148.952;0;0;6.063;10387.107
Turquia;TUR;1992;3561.249;5068.557;776.492;0;1323.793;0;0;5.815;10735.906
Turquia;TUR;1993;3242.635;5714.703;836.933;0;1664.639;0;0;6.57;11465.48
Turquia;TUR;1994;3200.847;5378.104;873.431;0;1475.933;0;0;6.273;10934.588
Turquia;TUR;1995;3288.575;5935.533;1112.104;0;1687.994;0;0;14.643;12038.849
Turquia;TUR;1996;3640.881;6101.514;1273.912;0;1892.04;0;0;12.112;12920.459
Turquia;TUR;1997;4003.388;5914.967;1541.737;0;1831.964;0;0;17.337;13309.393
Turquia;TUR;1998;4088.825;5812.177;1603.545;0;1912.661;0.249;0;14.765;13432.222
Turquia;TUR;1999;3740.654;5696.211;1903.399;0;1546.484;0.914;0;9.539;12897.201
Turquia;TUR;2000;4130.627;5879.77;2205.394;0;1356.316;1.467;0;10.608;13584.182
Turquia;TUR;2001;3343.216;5390.131;2390.61;0;1032.23;2.683;0;11.763;12170.633
Turquia;TUR;2002;3440.693;5678.508;2554.203;0;1417.735;2.02;0;9.874;13103.033
Turquia;TUR;2003;3663.073;5516.476;3033.49;0;1456.365;2.531;0;6.909;13678.844
Turquia;TUR;2004;3833.112;5562.846;3158.951;0;1861.621;2.331;0;6.835;14425.696
Turquia;TUR;2005;3794.889;5419.735;3788.21;0;1567.119;2.337;0;5.086;14577.376
Turquia;TUR;2006;4426.239;5564.663;4246.426;0;1720.017;5.073;0;5.748;15968.166
Turquia;TUR;2007;4924.655;5598.25;4870.629;0;1368.586;13.403;0;9.732;16785.255
Turquia;TUR;2008;4887.938;5456.268;5012.633;0;1247.171;31.732;0;11.422;16647.164
Turquia;TUR;2009;5038.375;5483.021;4728.204;0;1322.68;55.005;0;25.285;16652.57
Turquia;TUR;2010;5055.156;5270.626;4952.655;0;1867.209;105.136;0.086;36.091;17286.959
Turquia;TUR;2011;5364.832;5079.047;5696.903;0;1846.78;166.684;0.101;36.596;18190.943
Turquia;TUR;2012;5685.616;5250.073;5802.899;0;1996.574;202.219;0.147;51.455;18988.983
Turquia;TUR;2013;4834.899;5519.828;5790.748;0;2003.688;254.841;0.229;75.607;18479.84
Turquia;TUR;2014;5440.24;5582.023;6040.012;0;1339.352;280.759;0.573;113.574;18796.533
Turquia;TUR;2015;5144.905;6536.664;5852.467;0;2163.051;375.375;6.253;150.297;20229.012
Turquia;TUR;2016;5602.812;6879.77;5575.075;0;2117.956;488.831;32.86;203.294;20900.598
Turquia;TUR;2017;5657.449;7102.771;6357.294;0;1794.289;551.794;89.048;254.311;21806.956
Turquia;TUR;2018;5771.436;6751.943;5736.276;0;1809.205;602.154;235.432;304.274;21210.72
Turquia;TUR;2019;5843.571;6679.789;5197.361;0;2636.29;644.974;274.537;366.554;21643.076
Turquia;TUR;2020;5462.988;6000.347;5497.63;0;2283.544;724.338;316.94;416.085;20701.872
Turquemenistão;TKM;1985;1154.388;17755.542;25200.507;0;2.569;0;0;0;44113.006
Turquemenistão;TKM;1986;1126.457;12613.133;39832.591;0;2.507;0;0;0;53574.688
